"","p53_mock_1","p53_mock_2","p53_mock_3","p53_mock_4","p53_IR_1","p53_IR_2","p53_IR_3","p53_IR_4","null_mock_1","null_mock_2","null_IR_1","null_IR_2"
" Gm38317",5.12871523063604,5.6123132511885,5.42894771692633,5.15370367715778,5.28042108602899,2.55843667315438,2.75003268090992,4.26915184342839,4.76906643880886,4.87730367432615,2.65024692605558,3.69491197914412
" Cbln2",2.40356573181346,3.34988588273121,3.56267082665322,3.62235987650132,4.94577978003305,5.73221340954696,5.69287810830145,5.00073205326475,2.47277657087413,3.67305039736075,5.02111721248198,4.39827568518498
" Fndc1",3.19603592009881,4.16513023196165,3.88235069233974,3.71662247087037,5.88216212039286,6.05295435808988,2.42321828759823,3.5411174561326,3.3511257365101,3.20997032269746,3.27714683584393,2.49244918571559
" Gcm1",6.2657884010999,6.77249978966761,6.66817732208015,7.16685775108946,8.94678665318924,9.87924983241918,7.41249995597151,7.6354658346056,6.84429079320465,6.1931537178238,6.08272218628268,6.74597829001636
" Ccdc57",5.25602787106266,5.19090369290179,5.05788477986295,5.34293048709147,7.37728896312187,7.96457030327677,6.83865697670812,6.74349756760794,4.92452222175914,5.07761839651386,6.97567000127675,7.5221449793484
" Gm6136",7.75314469985342,7.28349700571128,7.62531581269711,6.92176149926325,8.46211689661995,8.88536436610588,7.68525307022575,11.2928431006892,7.4608517571574,7.4847061374218,8.21834228972133,7.88199342236322
" H2aj",10.0657308644814,9.91801049556969,10.0433733551432,10.0419340280195,12.1512049720389,12.075701175051,12.5088346176948,12.8918258188802,9.98109788346383,10.0663234408322,10.8516212626533,10.4805102076587
" Fam162a",8.87479379538909,8.47098538236542,8.72496889346018,8.50136778571624,10.3745515701776,10.2411016877143,10.8321976993533,10.7635941963215,8.45078969344654,8.60776920156019,11.2687662877151,10.8842233534318
" Txnrd3",7.20272434097127,6.99026408808759,7.15718669339139,7.5139271606057,8.8410721107286,8.91956444938385,9.31764497091698,9.31206361011152,7.40912689104258,7.54682098658261,9.87150095612088,10.0130194626344
" Junb",10.726252672748,10.5921076358912,10.6058578561787,10.6375497689746,12.7642498017934,13.3007575155194,13.0485447928873,13.0311271303208,10.6135541638363,11.0015251816081,12.5958078999837,11.9786020412875
" Bpgm",9.59884896646781,8.67063345904177,8.40145277366756,10.9540743592628,9.33612990374443,9.06924735090268,9.2384315308981,9.50646313780778,8.70786525379214,12.1396216715131,8.65322398117484,10.8381575089963
" Ccnd2",12.0093339286402,11.8059273884768,11.9469622327163,12.4128091117224,13.7835878755878,13.8196129363808,13.829155058138,13.7728134510721,11.7382799534109,11.8569461222672,14.8570747122464,14.2300961079909
" Snx20",11.6210205563105,11.5505594914731,11.5353828494389,11.5729397863212,13.6228081611532,13.5265011884555,14.0201782731935,14.1962226133073,11.5278006113007,11.596808013349,11.6852161091726,11.378862936097
" Klf2",11.2819295987167,11.3812007834634,11.0841362169783,11.9706650872435,9.64483755725301,9.46239194765077,9.66164300703167,9.57551174224065,11.7145050284932,11.9889731220838,9.05337874506604,9.4097162976738
" Ccn1",2.56964644989829,2.82737990178743,2,2,4.81443292189773,5.62575454039284,4.52927536635281,3.95057943373606,4.22770685402454,2.90731566273566,3.58160614667018,3.39359445573294
" Tchh",2.56964644989829,2.82737990178743,3.30188115193445,2.27247502399999,5.42251995971411,5.01615541730781,3.24102365928562,3.37397215598637,2,2.52383918795303,2,2
" Clec2f",5.74704022723169,5.30834454313903,5.52390828821045,5.66005935927885,7.36560553890226,7.34711616119276,7.44673372935682,7.30459617635037,5.03102263384886,4.83367293544396,4.47391528937048,4.86905861884983
" Tef",10.4508724082966,10.4135765585111,10.480252491036,10.6577400917315,12.4484254350676,12.4508380754892,13.1284900290271,13.2268378464063,10.4828303621135,10.3294425624231,11.1083417450344,10.8451937615522
" Alox15",4.42154333814375,3.45550981153366,4.0618637342494,4.04200461530556,5.70806074388927,6.53702324934201,6.97000123252389,4.17057573379666,4.16671544631059,3.9431883341483,3.7127045742343,4.78639807007357
" Ctps",9.29072561335829,9.13143670712602,9.24277547557832,9.24913693420378,10.3180836229328,10.7086350907359,11.0257956817568,10.8215939259556,9.27924428491771,9.3092439909942,12.3057415646592,11.905518422655
" Irak1bp1",5.95650226064212,6.06029051290943,6.03454730454612,6.36040318693213,8.00059134080045,8.03905366763857,8.8565937414457,8.72441207027071,6.19030757387913,5.7756312483763,6.96255596101871,6.60838294560024
" Ypel4",6.2290130782028,6.14166869657376,3.9748974915766,3.16817308554332,4.66991913591934,5.09807600134456,3.43540314274316,4.06476692653911,2.8282705024663,3.34040099177954,3.43739308235213,3.69491197914412
" Glra1",2,2.82737990178743,2,2.50157312065434,4.22888191236572,5.73221340954696,2.75003268090992,3.5411174561326,2.25566857649159,2.28556572104039,3.83287606771634,4.01836128730952
" Llph-ps2",8.22407266674786,7.76139464637361,8.05968664074592,7.58437571113318,9.64966276687927,9.94160154452618,9.91087397009845,10.6051349545241,7.73216365782088,8.15064500149167,10.0907547367595,9.91063402500734
" Gm14567",5.4389026599372,5.06304870282298,5.52390828821045,4.47853728660661,5.06615996102244,4.63212811734401,2.42321828759823,6.63676836789126,5.33810742759226,5.72876244700136,6.68764864762087,4.28240894494505
" Lrrc37a",2.21584829953836,2.47220690649874,2,2,4.81443292189773,5.2491579484875,2,3.69089292593744,2.25566857649159,2.52383918795303,2.36145216207454,2.26713493452986
" Kcnh4",5.81478777614781,6.14166869657376,5.55422184081427,6.01570371397403,7.54205521717334,7.88603117626095,7.87319094920305,7.8812407887034,5.82623774284615,5.60446215491546,8.4937251064425,7.91641329988059
" 4930432E11Rik",3.55416605333039,3.11215945960192,3.43816070988693,3.96727755243975,5.78024142741237,6.59460554740277,3.75975590771016,3.69089292593744,3.1132559784332,3.34040099177954,2.89076199826572,3.39359445573294
" Hsf5",4.07988395879455,3.45550981153366,3.88235069233974,3.29580978174211,5.67056936966348,6.24500549633509,5.35116434335029,5.00073205326475,4.44875415072181,4.02305439769068,6.38752023750912,6.27108212870961
" Dnah17",8.461868478201,8.82396168568793,8.6249796768465,9.27454022983202,10.9409443418272,12.0559781486997,10.7246957797017,10.1368926169514,8.9027971595951,8.78430998219224,10.3468637100131,10.1432840826535
" Oaz1-ps",3.29424104394473,3.96503593917075,4.49588824206068,3.52150514184846,4.50930142495078,2,2,5.60203199987631,3.89314644966412,3.46001122458306,2,2.85890585601889
" Gm6563",2,3.96503593917075,2,3.96727755243975,2,2,4.34794497592765,2,2,2,2,4.74322112472696
" Nhp2",9.83741663413006,9.40796654218265,9.80735803805746,9.24913693420378,10.9536814388415,10.9634650454295,11.175349644243,11.2610063472172,9.58335861673887,9.49225771874792,12.5529765266534,12.1634483352465
" Cuedc1",6.60887177985357,6.68833223265645,6.34310718668519,7.16685775108946,8.88674621906381,9.10436145037952,9.06195021225266,9.38532102921331,7.17368268947021,6.89114428251178,6.92248306468489,7.5221449793484
" Gm2058",2,2,2,3.16817308554332,2,2,4.02440449931363,5.71126609480609,3.1132559784332,3.57045961362964,2.65024692605558,3.27733555450865
" Trpm5",6.71905729276633,6.4788194322627,6.65425080129402,6.86113960270315,8.47304716540263,8.60622305998342,9.3927345192399,9.20406768337443,6.67941754392848,6.7219753749222,8.52081772915211,8.39569641784644
" Fbl",10.6112883100392,10.2842550059973,10.4841940297052,10.5215585374389,12.3294243596035,12.2465305153709,12.4276016981645,12.6082504503269,10.2727852830401,10.4917590508682,12.7936685939185,12.9675186942726
" Kif1c",10.6713437788224,10.7048448228981,10.5738493720304,11.0080783944369,12.8521708709439,12.7498700333972,13.1781541926093,13.3498409993852,10.6467347005401,10.7504638070054,11.0248509684524,10.8761267574845
" Hspa2",7.24631430549936,7.04205187504485,7.16702815379091,7.36906081683757,9.36868554696431,9.20022002628292,9.89236268199028,9.95635105548955,7.26380647688303,7.53324695856962,7.8279410787099,7.77886898209104
" Hmgn2-ps1",5.84750472347366,4.49742302891408,5.66948176560227,5.01218604072695,5.63207765181663,6.38213093110899,4.2479488057343,7.52009720655364,4.59481392302412,3.85864052844992,6.70350046621723,4.34150519899016
" Cfap46",3.90441561077823,4.28460269026721,4.2951364534124,4.93585638424158,6.81531523523416,7.44428702167756,5.39857378917651,5.84512750279303,4.49910176549074,4.17063337709279,4.23307175725383,4.78639807007357
" Gng8",2,2,2,2,3.88047692311071,5.01615541730781,4.14050207682742,4.06476692653911,2.25566857649159,2,2,2.26713493452986
" Prkaa2",3.29424104394473,3.55392544435125,3.9748974915766,3.80510206776073,5.63207765181663,5.87848049420551,5.83750967181384,5.26241696606373,3.64744243757364,2.90731566273566,3.58160614667018,3.01226678642478
" Crb1-ps",6.27784143380725,6.6443324439258,5.8513756745638,6.911833100071,8.59313105915998,9.83214835350176,6.63599128962288,6.32926591338786,6.80480505544723,6.68562392583506,6.2431556183197,7.17755486392448
" Msh6",10.9847722757483,10.7918679547415,10.7874837653021,10.9290662355607,12.9295951340223,12.9214170588818,13.3890715796,13.5970049066121,10.7529938375786,10.9417729913133,12.2745771770283,11.6086094931841
" Zfhx4",2,2.25533751461478,3.15137260788772,2,4.50930142495078,5.56942649645894,2.42321828759823,2,2.97778872176109,2.7282813686393,2,2.49244918571559
" Fam83d",5.79814680049035,5.76393968362399,5.42894771692633,5.15370367715778,7.43432762744151,8.18678233217931,7.1744980140855,7.06494193931378,5.19272021789258,4.69425691459806,6.97567000127675,5.34393376303517
" Niban3",11.6517379185943,11.6547272700413,11.5967419580405,12.2609969261058,13.6217342116521,13.690632607626,14.5818266913361,14.4204854616501,12.2642875071594,12.5854322698647,13.8902686464724,13.8876807206861
" Cdkn2d",8.73096685303894,8.69510194536361,8.74810040212891,8.98128841982778,6.63241144584391,6.80438067224971,6.51213772354572,6.95076886054406,9.0598972169662,9.25031450664387,6.76522137214113,7.18564101347801
" Foxj1",3.55416605333039,4.22610282700908,3.88235069233974,3.71662247087037,5.88216212039286,5.83135347618022,5.87151038699197,5.52432582929984,3.64744243757364,3.7688277263249,6.30680279315679,5.94883497361748
" Gm5124",2.71856672412886,3.73265101935907,3.9748974915766,3.41306644423298,5.42251995971411,6.34905200368525,4.2479488057343,5.05700427218227,3.23708777306939,2.90731566273566,5.07084924918329,4.90867812540219
" Klf1",7.31810608997257,6.33398756155028,6.36036571550442,4.89612170965095,4.42174770924592,5.09807600134456,4.52927536635281,4.88114140208172,3.55527081692524,5.03971891663924,3.94380281537096,4.01836128730952
" Phospho1",4.80142861949863,3.45550981153366,3.15137260788772,4.85526159349879,4.66991913591934,5.01615541730781,3.89814012030967,2,4.0364056477365,5.38020158168122,2,3.86568229709178
" Gm5901",2,2,2,2,3.74274855758822,4.25742716836709,2.75003268090992,5.26241696606373,3.23708777306939,2,2,2
" Gm13135",3.63134918804865,3.34988588273121,2,2.87303589045875,5.22976458558157,4.3934307187348,2,4.68082583404222,2.66144558716119,3.67305039736075,5.07084924918329,2.85890585601889
" Ccdc85c",4.33189582103261,4.34082259168562,3.9748974915766,4.18076210959025,5.37669136524671,5.87848049420551,5.73041787844212,5.93795516436315,3.89314644966412,4.36705634245807,7.18209956940572,6.63224624581156
" Fstl4",2.71856672412886,3.73265101935907,3.88235069233974,4.53136882815368,5.51002821459195,5.2491579484875,6.03044166152822,5.87673837125777,4.28622403458047,3.57045961362964,3.09685121527128,3.39359445573294
" Gm5578",3.47261911737771,3.81434303526834,2,3.96727755243975,4.66991913591934,6.64997750207198,3.75975590771016,4.44814223823979,2.97778872176109,3.20997032269746,3.83287606771634,3.60129514700552
" Cdc34",9.88842190160994,9.65524513745115,9.75937541868538,9.54889045931358,11.8080663129178,11.6133715214853,12.2475499410367,12.3285927117422,9.74855068476973,9.80059298012533,11.5882267882323,11.0818349560581
" Gm5297",3.09065444256484,2.97678502947572,2.57385971798622,2.50157312065434,4.94577978003305,5.62575454039284,4.2479488057343,5.00073205326475,3.23708777306939,2.28556572104039,4.39801536353748,4.08904018833929
" Zic3",2,2,2.98331361857003,3.62235987650132,4.88160060665504,5.09807600134456,2,2,2.66144558716119,2.52383918795303,3.27714683584393,2
" Syce1",2,2.25533751461478,2,2,3.00413305217986,3.2738247600352,2,3.69089292593744,2.47277657087413,4.02305439769068,5.69579037667465,3.01226678642478
" Rps11-ps3",3.19603592009881,3.34988588273121,3.43816070988693,2.69922707991166,5.46693747415011,6.05295435808988,4.69033829260335,4.06476692653911,3.1132559784332,2.7282813686393,5.11892391556286,4.28240894494505
" Sdc1",9.48778847321652,9.29333403986587,9.31978650660148,8.91075791656136,10.0324389187079,9.94713849920543,10.7188710936825,10.8266608511433,8.84070100749273,8.73476487093777,7.46849196144425,7.21753987176873
" Gm6085",4.13393128769989,4.72570487553523,4.0618637342494,3.88846740957114,5.67056936966348,6.72924371005437,6.30380635279223,6.79404025169962,4.22770685402454,4.42700606959373,5.78788457412737,6.24035788822126
" Cdca7",9.30846032355838,8.91704568179737,9.23811480718486,8.97415000825067,9.69471486938436,9.7865488708409,10.3557783992245,10.2131643497812,9.07657216054799,9.29925393660046,12.412366698119,11.7175393253078
" Rps13-ps1",2,4.49742302891408,2,3.80510206776073,4.66991913591934,4.51771043059363,2,4.7507340199163,4.49910176549074,3.34040099177954,3.7127045742343,4.60534958049376
" Zbtb10",9.37308894150028,9.57840955903753,9.33296000729122,9.75035499686326,11.6254051402677,12.1057178153773,11.9705250660159,11.8664986884377,9.653111783915,9.67333158395885,11.0521901686658,10.4405233992065
" Gm6644",2,4.10146660393616,4.7263420757503,4.72524213863167,3.22711494416224,2,2,2,3.96655351819371,4.23912249510095,4.23307175725383,3.27733555450865
" Cnga1",4.66123835553876,5.33626950484255,5.36198021952312,5.37218884465989,7.51057306664663,8.56360300265308,5.87151038699197,5.87673837125777,5.2526444109664,5.18568592962639,5.29664392044375,5.34393376303517
" Syt17",6.76259491307748,6.86166601418288,6.58252734584713,7.62139990383317,9.34508182147816,10.0740237058112,7.84779569238342,7.88901223065951,7.10219152834868,7.0896721908987,6.44522631343305,7.18564101347801
" Gm7666",8.00230112196541,7.98071996780872,7.85574830636206,7.53994457791207,9.23701811567441,8.98562447509788,9.44729792946999,10.3276720062513,7.85323330453927,7.86120608813788,10.9125581680143,9.55568066244043
" Stra6",2.85354303222512,2.47220690649874,2,2.69922707991166,4.66991913591934,5.17559377281762,3.89814012030967,4.26915184342839,2.25566857649159,2.28556572104039,2,2.49244918571559
" Pkd1l1",2.85354303222512,3.23591369365882,2.57385971798622,3.02813852080964,5.22976458558157,5.7826348718932,4.34794497592765,4.68082583404222,2.66144558716119,2.7282813686393,4.61469362068284,4.08904018833929
" Gm1980",4.02373279714058,3.23591369365882,4.82908974375243,3.52150514184846,5.17726448371536,3.2738247600352,5.0284320798571,2,2,3.85864052844992,5.11892391556286,4.22078818867855
" Ephx1",11.3847729543346,11.2908858152294,11.3057777092251,11.3852258510101,12.3343027929234,12.1567895108729,12.7912083470799,13.0170113638633,11.3346767729835,11.5520770013725,9.67848303822544,9.26076212066708
" Gm9531",10.3083161483052,9.83358803566168,10.1563728409158,9.65089995608605,11.1856596202488,11.3316051950173,10.7939257469487,12.6164657059014,10.1162688657687,10.3508801885575,13.150957505964,11.7604653727241
" Tfdp1",10.1517516722466,9.82990976880528,9.90173578316654,9.52954267584781,11.4435654094352,11.4218597301739,11.860020482161,11.7756227068386,9.52987299258556,9.55069051396564,12.4912491773188,11.7213684907671
" Gfi1b",6.16555773253051,5.27986837610875,5.05788477986295,3.41306644423298,2.74027298260128,4.51771043059363,3.75975590771016,2.96724176973716,2.66144558716119,4.02305439769068,3.09685121527128,3.60129514700552
" Gm6311",2.85354303222512,3.81434303526834,4.49588824206068,3.29580978174211,6.06665405849478,5.51080953116093,3.89814012030967,5.87673837125777,3.81580311021493,3.57045961362964,5.78788457412737,4.86905861884983
" Gm11427",8.39704117272338,8.40329601442787,8.11665735238678,8.07281660737177,10.0814727198197,10.3969051770288,10.2205151396426,10.2285591375064,8.16529784967876,8.049383823625,10.5932939666263,10.2722779764284
" Gm7324",2,2,2,3.16817308554332,2,4.92930160631985,2,4.7507340199163,2,2,3.43739308235213,3.15088031791733
" Ighv1-61",9.31139502853383,9.08075121421309,9.36964464885079,7.01745933943437,9.95463988933895,7.42853960639737,6.67502061600271,8.08442447117304,7.15024373821857,7.59334887321425,7.56709205506596,7.14474927852279
" Tsr1",11.0111843542642,10.8709591923881,10.9373245659617,10.8204846010688,12.3074557837994,12.4386060328573,12.8557979801626,12.8523722625561,10.8300010320885,10.9500972332083,13.6346278299124,13.3697151914613
" Timm10",7.68689286765083,7.53914373384147,7.81251254632993,7.46723619392887,9.01568486348049,9.03325723506968,9.37802601962937,9.46806688627974,7.64541025880541,7.98602670557183,10.5686229684642,10.2454526928263
" Hsp90aa1",13.4258396071102,12.9855343831936,13.2779098581088,12.7726971179332,13.6515066661467,13.6683876540176,14.0285609562322,13.9251428059132,12.7576103944282,12.8354059461739,16.6038033256768,14.958412709839
" Nhlh2",2.56964644989829,2.97678502947572,3.30188115193445,3.52150514184846,5.42251995971411,5.96835334327206,2.42321828759823,3.95057943373606,2.97778872176109,3.20997032269746,2.65024692605558,3.39359445573294
" Gm6185",2.97696451424939,2.82737990178743,3.15137260788772,3.16817308554332,5.42251995971411,6.09346437711739,4.2479488057343,3.95057943373606,3.1132559784332,3.34040099177954,5.25422393042167,4.55630036147456
" Gar1",8.39980127544048,8.15938382580943,8.27064255759223,8.48806515487266,9.93895790242255,10.0198791282288,10.3497604742442,10.480798201083,8.06022756684717,8.20302216300038,10.2610961596497,10.8773753490415
" Scgb1c1",2,2,2,2.27247502399999,3.74274855758822,5.2491579484875,3.60667568617731,2,2.47277657087413,2.28556572104039,4.31789953200216,3.60129514700552
" Pop1",8.90619225555963,8.79154944725989,8.74481852127308,8.995460146952,10.4621873144701,10.6038642643814,11.1778994270852,11.0230766912709,8.92598623769062,8.99702393605125,11.4382093702466,10.9826441452547
" Slc29a2",6.01527818458194,5.80448748750143,5.75025951535761,6.20646909973367,7.21748519408094,7.77833132965093,7.55531270785349,7.70755205206064,6.14359296446206,5.98953804132687,8.74416057894783,8.59403074233425
" Kifc5b",6.7366303180861,6.95467640465825,6.45979369118608,6.36040318693213,8.47848140176933,8.54911185322634,9.17177222019351,8.93800293962262,6.77446496249391,6.21031485786078,6.96255596101871,6.49582631730342
" Sspn",7.09103350172872,7.47150450477489,7.07594049490952,7.67521339449331,7.60303058603994,8.10987965995484,7.84779569238342,7.76780181720077,7.57086767252831,7.80583209206816,4.54602091970648,5.25451153229622
" Timm8a1",7.82472658425313,7.45885834982574,7.60373908402208,7.87239221135354,8.59813203690296,8.85623163189803,9.66164300703167,9.01814473116556,8.08927685754939,8.2200670048669,10.7907816481741,10.4697894177713
" Kcnc3",6.93233281764953,7.17942830445578,7.16702815379091,7.62139990383317,9.48123719223852,9.51180210697618,9.65921190747161,9.711012872045,7.47978026571967,7.57359180225679,8.97718117258213,8.65936037010758
" B3gnt7",6.41513074458549,6.66650007179742,6.97871192373755,6.53872258739668,8.03049547861565,8.64080254264178,8.68078579184825,8.75874916079142,6.30795466644795,6.61005213984927,8.64503873971292,5.92970487748038
" Hgd",2.21584829953836,2.47220690649874,2.79306415809995,2.27247502399999,4.32853530688568,5.38590736937406,4.14050207682742,3.5411174561326,2.97778872176109,2.28556572104039,4.74294784208515,4.34150519899016
" B430203G13Rik",6.28979460288108,6.38835075979881,5.87558490677065,6.86113960270315,8.80259601148036,9.28136369377261,7.42400170972901,7.53997742675684,6.41672716933141,6.57072797928051,5.69579037667465,6.84119412893714
" Vopp1",9.14699239208124,9.15710583473095,9.19066080404945,9.3277815136153,11.1349440464958,11.1634143168154,11.3950741456582,11.4845596201136,8.99559129918997,9.33294160279566,8.63680679354421,8.99922568673999
" Acp4",5.9261912487002,5.74323025873134,5.46130073023435,5.83836761106204,7.19124957018174,7.81513187916376,6.97000123252389,6.74349756760794,5.5439769780864,5.82102521146796,8.62852760661765,8.16568326574152
" Cplx2",8.67510176194953,8.61187284804199,8.56297271754133,9.70651835418331,8.17806497897776,8.38746068096868,7.07586992851761,7.3161710383355,9.19202425536415,9.81047382894283,6.03340479660465,7.73546268450405
" Smyd2",7.58386509442148,7.43322854614081,7.64657459244078,7.13307151651674,8.99308242445506,8.99634627288736,9.4998727082599,9.31783277065611,7.10219152834868,7.10810136733839,9.80325976459378,9.61226922752693
" Rasgrp2",12.7451517862342,13.1421704297518,12.8205395073614,13.2405905636732,11.0471576391846,10.9246997775205,10.5856723332785,10.6004092224774,13.063513804593,12.9645965927298,11.3765130530169,11.1292469534807
" Csta1",3.19603592009881,3.11215945960192,3.56267082665322,3.52150514184846,5.67056936966348,5.87848049420551,5.25139895307665,5.44219480221149,3.64744243757364,3.06656500350003,5.29664392044375,4.34150519899016
" Gm12490",5.35036095909466,5.97404617252037,5.25531324055393,6.31592260576914,3.00413305217986,4.51771043059363,3.43540314274316,3.37397215598637,5.56776176155103,5.6301937539423,4.04680616023968,4.50552468211817
" Dffb",8.90230461582949,8.91704568179737,8.79009907038114,8.87543373254777,10.8015681012167,10.7037369323791,11.6092056737913,11.6173843803385,8.99339761157204,9.01422633097664,9.98771841315,9.4622505296931
" Rbp2",2,2,2,2,4.00619514657445,3.2738247600352,4.90253551835458,4.26915184342839,2,2,2,2
" Zfp456",9.89528397248551,9.8734418593522,9.82455935377378,9.78067610936864,11.8729475073825,11.8833373209124,12.4746777706094,12.5284018964933,9.99322461468162,10.0827236226812,10.7972593922087,10.2308741588357
" Chrna4",2,2.66069579240745,2.57385971798622,2.50157312065434,4.94577978003305,5.2491579484875,3.60667568617731,3.5411174561326,2.25566857649159,2,4.04680616023968,3.50117933740604
" Rrp1b",9.84046738342154,9.91454154550025,9.71142413781173,9.92216518136452,11.2890118351377,11.7399818683163,11.5579257200025,11.4343259974134,9.9165728491613,9.94342150927544,12.7478239394473,12.2944722053972
" Wdr46",9.45233306431754,9.34750710895101,9.33732457810488,9.68773131306956,11.318096591694,11.302742113934,11.4836137214635,11.5607339776439,9.43283880830453,9.54393764347697,11.8217435439474,11.749597347286
" Ceacam2",8.09718097509883,7.7665349279579,8.0167930660782,7.55277942772595,5.32935908481658,6.20858624287783,5.35116434335029,4.94217554032582,7.26380647688303,6.96377751812512,6.67162071805911,6.22474686388864
" Cilp2",3.29424104394473,2.47220690649874,2.3152766839435,3.16817308554332,4.32853530688568,5.09807600134456,4.76459305691809,5.11116374680695,2.66144558716119,2.28556572104039,4.23307175725383,4.39827568518498
" Rsad2",9.6367794962961,8.85807156246371,8.8370869402944,10.6900491793301,8.5627555858204,8.94192224177196,9.2706406797583,8.25047780427518,8.39869619673214,11.5873975032638,7.80608299628136,10.1412066420537
" Cpa1",2.21584829953836,2.47220690649874,2,2.69922707991166,3.22711494416224,6.13286789799188,3.01631544900091,2.39875135932302,2.25566857649159,2.28556572104039,2.65024692605558,3.01226678642478
" Hpcal1",8.67737839720482,8.38000825286389,8.66024703140181,8.62805393652716,9.91911262380556,9.88214323454887,10.1616168664807,10.1897596993262,8.32035430015823,8.33796378202066,6.62244001164516,7.55996087765041
" Lilra6",8.45392258972221,8.39003478650235,8.27974206176939,8.31429723544252,6.79803370145423,6.70330255065557,6.17358905413142,6.10741047213237,8.57627857946646,8.46850596766843,5.90218951053433,6.59630162537998
" Gm10651",2,3.23591369365882,3.56267082665322,2.27247502399999,3.88047692311071,3.93961597704504,2,5.60203199987631,2.97778872176109,3.7688277263249,4.61469362068284,4.34150519899016
" Gm13886",2.85354303222512,2.82737990178743,2.98331361857003,2.87303589045875,4.81443292189773,5.2491579484875,4.76459305691809,5.52432582929984,2.8282705024663,2.52383918795303,3.27714683584393,3.50117933740604
"  ENSMUSG00000095779",3.70461193183998,2,3.43816070988693,3.29580978174211,4.42174770924592,5.44970971299741,2,3.82657128666367,2,2.90731566273566,3.09685121527128,2
" Cacna1b",5.46021433061715,5.5658941392607,5.09959110973968,6.10555256082801,7.29344545683085,7.95360882411131,8.14746280845154,7.91207849287732,5.7241045214653,5.86503433018852,5.84616879593402,6.02291532672788
" Gm28437",11.9500749400335,12.9852588274058,13.7399930268447,12.3530701183684,10.3135300546513,10.5115860697739,12.9982166893169,12.9551977461401,12.989638123549,13.4325548793211,13.2524366286177,12.8769465588894
" Ftsj3",11.7187574296458,11.5272785974659,11.570101976664,11.571757995385,13.1230774039714,13.3668009258696,13.5049587745551,13.4573073999006,11.5857366579273,11.6773074792295,14.3044804863135,13.9589257205214
" Gm14292",4.13393128769989,3.45550981153366,2.98331361857003,3.96727755243975,4.81443292189773,5.62575454039284,4.96685665660034,6.77738866098207,4.22770685402454,3.20997032269746,4.39801536353748,5.37255049329303
" Gm8935",6.65580922355123,4.99460476232822,6.76207116853679,5.51019122492256,6.44527968021495,7.20645229288917,7.50204445081879,7.17073837103387,4.96090293421003,6.17578598271117,8.59917047185712,7.54746539199891
" S1pr4",11.126064554567,11.1854505462959,11.0834868206618,11.4882014798247,9.16470109024928,9.05905574796765,9.42743490075125,9.53893283101276,11.5514786356037,11.6206710109351,9.44384518538952,9.13277905741323
" Ano9",2.85354303222512,2.47220690649874,3.15137260788772,2.27247502399999,4.32853530688568,5.31915231927741,5.0284320798571,4.81741067465344,2.66144558716119,2.7282813686393,2.89076199826572,3.01226678642478
" Nat8f7",2.71856672412886,5.30834454313903,3.30188115193445,3.62235987650132,5.32935908481658,5.56942649645894,4.69033829260335,5.56370202576355,3.3511257365101,2.90731566273566,5.21051876919358,4.28240894494505
" Ighv1-80",11.2975538165853,10.0524486434414,9.8384821903903,8.93791832859126,12.4176391818699,10.252326922932,9.08748961312386,9.36596094027221,9.22418394471142,9.09498172685874,9.14909273830876,8.80031309591242
" Gm43580",3.19603592009881,2.97678502947572,2.57385971798622,2.69922707991166,4.12183086462458,3.5314139839886,5.14421864594419,4.94217554032582,2.66144558716119,2,2,2
" Gm9961",3.55416605333039,4.22610282700908,4.36520381732873,3.88846740957114,6.0077397854247,6.34905200368525,6.27868622161295,5.93795516436315,3.96655351819371,3.9431883341483,3.94380281537096,3.94404058370847
" Adh6-ps1",3.09065444256484,3.55392544435125,2.98331361857003,2.69922707991166,4.81443292189773,6.05295435808988,2.75003268090992,3.5411174561326,2.66144558716119,3.06656500350003,2,3.01226678642478
" Gm10146",8.08694170099337,8.00701806394577,8.40976578605759,6.99882087462373,8.62777923651807,8.85623163189803,9.70471649568112,10.0938308687941,8.21132592214816,8.47916452488843,10.8027886883759,10.0310827949677
" Tfap2a",6.56035574453109,7.30485326603701,7.10694646010838,7.76618980674128,9.45941837607768,10.1090231411394,8.34189920509789,8.16344512768915,7.13440350329365,7.27235016185855,6.62244001164516,7.48331110841899
" Cntfr",3.29424104394473,3.55392544435125,2.79306415809995,2,4.22888191236572,5.56942649645894,3.01631544900091,2.71081878567156,4.10303130781958,2.7282813686393,2,4.69871200905184
" Pdzk1",2.85354303222512,3.96503593917075,3.15137260788772,2.69922707991166,5.46693747415011,5.44970971299741,4.90253551835458,4.17057573379666,3.1132559784332,3.20997032269746,5.63095707451774,4.39827568518498
" Iqca1l",2.21584829953836,2,2,2.27247502399999,4.12183086462458,5.38590736937406,3.43540314274316,3.5411174561326,2.25566857649159,2.28556572104039,3.83287606771634,3.86568229709178
" Ctdsp2",11.2657561241774,11.4019942605826,11.2605323926678,11.7027691215346,9.75640886437073,9.75216876010298,9.59706358701819,9.61821632115521,11.4827687512072,11.5955840310283,8.87590073949733,9.07082526486207
" Gm1141",2.40356573181346,2.66069579240745,3.15137260788772,2.27247502399999,4.5918443576305,4.92930160631985,4.4414571943414,2.96724176973716,2.25566857649159,2.28556572104039,4.47391528937048,4.55630036147456
